id,year,status
190,2010.0,Single
190,2011.0,Single
190,2012.0,Married
190,2013.0,Married
190,2014.0,Single
190,2015.0,Married
190,2016.0,Married
190,2017.0,Single
190,2018.0,Single
191,2012.0,Single
191,2013.0,Single
191,2014.0,Single
191,2015.0,Single
191,2016.0,Single
191,2017.0,Married
191,2018.0,Single
192,2014.0,Single
192,2015.0,Married
192,2016.0,Married
192,2017.0,Single
192,2018.0,Single
193,2012.0,Single
193,2013.0,Single
193,2014.0,Single
193,2015.0,Single
193,2016.0,Single
193,2017.0,Single
193,2018.0,Married
194,2013.0,Married
194,2014.0,Single
194,2015.0,Single
194,2016.0,Married
194,2017.0,Married
194,2018.0,Single
195,2008.0,Married
195,2009.0,Married
195,2010.0,Married
195,2011.0,Single
195,2012.0,Single
195,2013.0,Single
195,2014.0,Married
195,2015.0,Single
195,2016.0,Married
195,2017.0,Single
195,2018.0,Married
196,2009.0,Married
196,2010.0,Single
196,2011.0,Married
196,2012.0,Married
196,2013.0,Married
196,2014.0,Single
196,2015.0,Single
196,2016.0,Single
196,2017.0,Single
196,2018.0,Married
197,2009.0,Single
197,2010.0,Single
197,2011.0,Single
197,2012.0,Single
197,2013.0,Married
197,2014.0,Married
197,2015.0,Single
197,2016.0,Married
197,2017.0,Single
197,2018.0,Married
198,2014.0,Married
198,2015.0,Married
198,2016.0,Single
198,2017.0,Married
198,2018.0,Married
199,2012.0,Single
199,2013.0,Married
199,2014.0,Single
199,2015.0,Single
199,2016.0,Married
199,2017.0,Married
199,2018.0,Single
200,2009.0,Married
200,2010.0,Single
200,2011.0,Single
200,2012.0,Single
200,2013.0,Married
200,2014.0,Married
200,2015.0,Married
200,2016.0,Married
200,2017.0,Single
200,2018.0,Single
201,2010.0,Married
201,2011.0,Single
201,2012.0,Single
201,2013.0,Single
201,2014.0,Married
201,2015.0,Married
201,2016.0,Married
201,2017.0,Single
201,2018.0,Married
202,2010.0,Single
202,2011.0,Married
202,2012.0,Married
202,2013.0,Single
202,2014.0,Single
202,2015.0,Married
202,2016.0,Married
202,2017.0,Married
202,2018.0,Single
203,2011.0,Single
203,2012.0,Married
203,2013.0,Single
203,2014.0,Single
203,2015.0,Single
203,2016.0,Married
203,2017.0,Married
203,2018.0,Single
204,2008.0,Married
204,2009.0,Married
204,2010.0,Married
204,2011.0,Married
204,2012.0,Married
204,2013.0,Married
204,2014.0,Married
204,2015.0,Married
204,2016.0,Single
204,2017.0,Married
204,2018.0,Single
205,2011.0,Single
205,2012.0,Married
205,2013.0,Married
205,2014.0,Married
205,2015.0,Married
205,2016.0,Single
205,2017.0,Single
205,2018.0,Married
206,2014.0,Single
206,2015.0,Single
206,2016.0,Married
206,2017.0,Single
206,2018.0,Married
207,2012.0,Single
207,2013.0,Single
207,2014.0,Married
207,2015.0,Single
207,2016.0,Married
207,2017.0,Single
207,2018.0,Single
208,2015.0,Single
208,2016.0,Married
208,2017.0,Married
208,2018.0,Single
209,2007.0,Married
209,2008.0,Single
209,2009.0,Married
209,2010.0,Single
209,2011.0,Single
209,2012.0,Married
209,2013.0,Single
209,2014.0,Married
209,2015.0,Married
209,2016.0,Married
209,2017.0,Married
209,2018.0,Married
210,2010.0,Married
210,2011.0,Married
210,2012.0,Married
210,2013.0,Married
210,2014.0,Single
210,2015.0,Married
210,2016.0,Single
210,2017.0,Single
210,2018.0,Single
211,2015.0,Married
211,2016.0,Married
211,2017.0,Married
211,2018.0,Single
212,2013.0,Married
212,2014.0,Single
212,2015.0,Single
212,2016.0,Single
212,2017.0,Single
212,2018.0,Married
213,2012.0,Married
213,2013.0,Married
213,2014.0,Married
213,2015.0,Single
213,2016.0,Married
213,2017.0,Married
213,2018.0,Married
214,2011.0,Single
214,2012.0,Single
214,2013.0,Single
214,2014.0,Married
214,2015.0,Single
214,2016.0,Single
214,2017.0,Single
214,2018.0,Single
215,2010.0,Single
215,2011.0,Single
215,2012.0,Married
215,2013.0,Single
215,2014.0,Married
215,2015.0,Single
215,2016.0,Single
215,2017.0,Married
215,2018.0,Single
216,2012.0,Single
216,2013.0,Single
216,2014.0,Married
216,2015.0,Married
216,2016.0,Married
216,2017.0,Married
216,2018.0,Single
217,2011.0,Single
217,2012.0,Single
217,2013.0,Married
217,2014.0,Single
217,2015.0,Married
217,2016.0,Single
217,2017.0,Single
217,2018.0,Single
218,2010.0,Single
218,2011.0,Married
218,2012.0,Married
218,2013.0,Married
218,2014.0,Married
218,2015.0,Married
218,2016.0,Single
218,2017.0,Married
218,2018.0,Married
219,2009.0,Married
219,2010.0,Married
219,2011.0,Single
219,2012.0,Married
219,2013.0,Married
219,2014.0,Married
219,2015.0,Married
219,2016.0,Married
219,2017.0,Single
219,2018.0,Married
220,2014.0,Married
220,2015.0,Single
220,2016.0,Single
220,2017.0,Single
220,2018.0,Single
221,2006.0,Single
221,2007.0,Married
221,2008.0,Single
221,2009.0,Single
221,2010.0,Married
221,2011.0,Single
221,2012.0,Single
221,2013.0,Single
221,2014.0,Single
221,2015.0,Single
221,2016.0,Married
221,2017.0,Married
221,2018.0,Married
222,2009.0,Married
222,2010.0,Married
222,2011.0,Married
222,2012.0,Married
222,2013.0,Single
222,2014.0,Single
222,2015.0,Married
222,2016.0,Single
222,2017.0,Married
222,2018.0,Married
223,2016.0,Single
223,2017.0,Single
223,2018.0,Married
224,2014.0,Single
224,2015.0,Married
224,2016.0,Single
224,2017.0,Married
224,2018.0,Married
225,2013.0,Single
225,2014.0,Single
225,2015.0,Married
225,2016.0,Single
225,2017.0,Single
225,2018.0,Married
226,2013.0,Married
226,2014.0,Married
226,2015.0,Single
226,2016.0,Married
226,2017.0,Single
226,2018.0,Single
227,2009.0,Single
227,2010.0,Married
227,2011.0,Single
227,2012.0,Single
227,2013.0,Married
227,2014.0,Married
227,2015.0,Single
227,2016.0,Married
227,2017.0,Single
227,2018.0,Single
228,2014.0,Single
228,2015.0,Married
228,2016.0,Single
228,2017.0,Single
228,2018.0,Married
229,2013.0,Single
229,2014.0,Married
229,2015.0,Single
229,2016.0,Married
229,2017.0,Married
229,2018.0,Single
230,2008.0,Married
230,2009.0,Single
230,2010.0,Single
230,2011.0,Single
230,2012.0,Single
230,2013.0,Single
230,2014.0,Married
230,2015.0,Married
230,2016.0,Single
230,2017.0,Single
230,2018.0,Married
231,2011.0,Single
231,2012.0,Single
231,2013.0,Single
231,2014.0,Married
231,2015.0,Single
231,2016.0,Single
231,2017.0,Single
231,2018.0,Single
232,2015.0,Single
232,2016.0,Single
232,2017.0,Single
232,2018.0,Married
233,2008.0,Married
233,2009.0,Single
233,2010.0,Married
233,2011.0,Single
233,2012.0,Single
233,2013.0,Married
233,2014.0,Married
233,2015.0,Single
233,2016.0,Single
233,2017.0,Single
233,2018.0,Married
234,2012.0,Single
234,2013.0,Single
234,2014.0,Single
234,2015.0,Single
234,2016.0,Married
234,2017.0,Married
234,2018.0,Single
235,2015.0,Single
235,2016.0,Single
235,2017.0,Single
235,2018.0,Single
236,2014.0,Single
236,2015.0,Single
236,2016.0,Single
236,2017.0,Married
236,2018.0,Single
237,2015.0,Married
237,2016.0,Single
237,2017.0,Married
237,2018.0,Single
238,2014.0,Married
238,2015.0,Married
238,2016.0,Married
238,2017.0,Single
238,2018.0,Married
239,2008.0,Married
239,2009.0,Single
239,2010.0,Married
239,2011.0,Single
239,2012.0,Married
239,2013.0,Single
239,2014.0,Single
239,2015.0,Married
239,2016.0,Married
239,2017.0,Single
239,2018.0,Married
240,2011.0,Single
240,2012.0,Married
240,2013.0,Single
240,2014.0,Married
240,2015.0,Married
240,2016.0,Married
240,2017.0,Single
240,2018.0,Married
241,2008.0,Married
241,2009.0,Married
241,2010.0,Married
241,2011.0,Single
241,2012.0,Married
241,2013.0,Single
241,2014.0,Married
241,2015.0,Married
241,2016.0,Married
241,2017.0,Married
241,2018.0,Married
242,2015.0,Single
242,2016.0,Married
242,2017.0,Single
242,2018.0,Married
243,2015.0,Single
243,2016.0,Married
243,2017.0,Married
243,2018.0,Married
244,2012.0,Married
244,2013.0,Single
244,2014.0,Single
244,2015.0,Single
244,2016.0,Married
244,2017.0,Married
244,2018.0,Married
245,2013.0,Married
245,2014.0,Single
245,2015.0,Single
245,2016.0,Single
245,2017.0,Married
245,2018.0,Married
246,2011.0,Single
246,2012.0,Married
246,2013.0,Married
246,2014.0,Married
246,2015.0,Single
246,2016.0,Single
246,2017.0,Single
246,2018.0,Married
247,2006.0,Single
247,2007.0,Married
247,2008.0,Single
247,2009.0,Single
247,2010.0,Single
247,2011.0,Married
247,2012.0,Single
247,2013.0,Single
247,2014.0,Single
247,2015.0,Married
247,2016.0,Single
247,2017.0,Married
247,2018.0,Single
248,2013.0,Married
248,2014.0,Single
248,2015.0,Single
248,2016.0,Single
248,2017.0,Single
248,2018.0,Single
249,2009.0,Married
249,2010.0,Single
249,2011.0,Single
249,2012.0,Single
249,2013.0,Single
249,2014.0,Single
249,2015.0,Single
249,2016.0,Single
249,2017.0,Married
249,2018.0,Married
250,2015.0,Single
250,2016.0,Married
250,2017.0,Single
250,2018.0,Single
251,2010.0,Married
251,2011.0,Single
251,2012.0,Married
251,2013.0,Single
251,2014.0,Married
251,2015.0,Married
251,2016.0,Single
251,2017.0,Single
251,2018.0,Single
252,2006.0,Single
252,2007.0,Married
252,2008.0,Married
252,2009.0,Married
252,2010.0,Single
252,2011.0,Married
252,2012.0,Married
252,2013.0,Single
252,2014.0,Married
252,2015.0,Married
252,2016.0,Single
252,2017.0,Married
252,2018.0,Single
253,2012.0,Single
253,2013.0,Single
253,2014.0,Married
253,2015.0,Married
253,2016.0,Single
253,2017.0,Single
253,2018.0,Single
254,2015.0,Married
254,2016.0,Married
254,2017.0,Single
254,2018.0,Married
255,2013.0,Single
255,2014.0,Single
255,2015.0,Single
255,2016.0,Single
255,2017.0,Married
255,2018.0,Married
256,2011.0,Married
256,2012.0,Single
256,2013.0,Single
256,2014.0,Single
256,2015.0,Married
256,2016.0,Single
256,2017.0,Married
256,2018.0,Single
257,2015.0,Single
257,2016.0,Married
257,2017.0,Married
257,2018.0,Single
258,2016.0,Married
258,2017.0,Married
258,2018.0,Single
259,2014.0,Single
259,2015.0,Married
259,2016.0,Single
259,2017.0,Single
259,2018.0,Married
260,2016.0,Single
260,2017.0,Married
260,2018.0,Single
261,2011.0,Single
261,2012.0,Married
261,2013.0,Single
261,2014.0,Married
261,2015.0,Married
261,2016.0,Single
261,2017.0,Single
261,2018.0,Single
262,2012.0,Single
262,2013.0,Single
262,2014.0,Single
262,2015.0,Single
262,2016.0,Married
262,2017.0,Married
262,2018.0,Single
263,2014.0,Married
263,2015.0,Married
263,2016.0,Single
263,2017.0,Married
263,2018.0,Single
264,2016.0,Single
264,2017.0,Married
264,2018.0,Single
265,2013.0,Single
265,2014.0,Single
265,2015.0,Single
265,2016.0,Single
265,2017.0,Married
265,2018.0,Single
266,2011.0,Single
266,2012.0,Married
266,2013.0,Single
266,2014.0,Married
266,2015.0,Single
266,2016.0,Single
266,2017.0,Single
266,2018.0,Married
267,2014.0,Single
267,2015.0,Married
267,2016.0,Single
267,2017.0,Single
267,2018.0,Married
268,2014.0,Single
268,2015.0,Married
268,2016.0,Single
268,2017.0,Married
268,2018.0,Married
269,2015.0,Married
269,2016.0,Married
269,2017.0,Single
269,2018.0,Married
270,2010.0,Single
270,2011.0,Married
270,2012.0,Single
270,2013.0,Single
270,2014.0,Married
270,2015.0,Single
270,2016.0,Single
270,2017.0,Married
270,2018.0,Married
271,2010.0,Married
271,2011.0,Married
271,2012.0,Single
271,2013.0,Single
271,2014.0,Married
271,2015.0,Married
271,2016.0,Married
271,2017.0,Married
271,2018.0,Single
272,2011.0,Single
272,2012.0,Married
272,2013.0,Single
272,2014.0,Single
272,2015.0,Single
272,2016.0,Single
272,2017.0,Married
272,2018.0,Single
273,2012.0,Married
273,2013.0,Married
273,2014.0,Single
273,2015.0,Single
273,2016.0,Married
273,2017.0,Single
273,2018.0,Single
274,2014.0,Single
274,2015.0,Single
274,2016.0,Single
274,2017.0,Single
274,2018.0,Married
275,2012.0,Single
275,2013.0,Married
275,2014.0,Married
275,2015.0,Single
275,2016.0,Single
275,2017.0,Married
275,2018.0,Single
276,2011.0,Married
276,2012.0,Single
276,2013.0,Married
276,2014.0,Married
276,2015.0,Single
276,2016.0,Married
276,2017.0,Single
276,2018.0,Single
277,2011.0,Single
277,2012.0,Married
277,2013.0,Single
277,2014.0,Married
277,2015.0,Married
277,2016.0,Married
277,2017.0,Single
277,2018.0,Married
278,2011.0,Single
278,2012.0,Single
278,2013.0,Single
278,2014.0,Single
278,2015.0,Single
278,2016.0,Married
278,2017.0,Married
278,2018.0,Single
279,2010.0,Single
279,2011.0,Single
279,2012.0,Single
279,2013.0,Single
279,2014.0,Single
279,2015.0,Single
279,2016.0,Single
279,2017.0,Single
279,2018.0,Married
280,2009.0,Married
280,2010.0,Single
280,2011.0,Single
280,2012.0,Married
280,2013.0,Married
280,2014.0,Married
280,2015.0,Married
280,2016.0,Single
280,2017.0,Single
280,2018.0,Single
281,2013.0,Single
281,2014.0,Single
281,2015.0,Single
281,2016.0,Single
281,2017.0,Married
281,2018.0,Married
282,2010.0,Single
282,2011.0,Married
282,2012.0,Married
282,2013.0,Married
282,2014.0,Married
282,2015.0,Married
282,2016.0,Single
282,2017.0,Married
282,2018.0,Single
283,2013.0,Single
283,2014.0,Married
283,2015.0,Married
283,2016.0,Married
283,2017.0,Married
283,2018.0,Married
284,2012.0,Married
284,2013.0,Married
284,2014.0,Married
284,2015.0,Single
284,2016.0,Single
284,2017.0,Single
284,2018.0,Married
285,2014.0,Single
285,2015.0,Married
285,2016.0,Single
285,2017.0,Single
285,2018.0,Married
286,2015.0,Married
286,2016.0,Married
286,2017.0,Married
286,2018.0,Single
287,2015.0,Married
287,2016.0,Single
287,2017.0,Single
287,2018.0,Single
288,2015.0,Married
288,2016.0,Married
288,2017.0,Single
288,2018.0,Single
289,2015.0,Single
289,2016.0,Single
289,2017.0,Married
289,2018.0,Married
290,2013.0,Married
290,2014.0,Single
290,2015.0,Single
290,2016.0,Married
290,2017.0,Married
290,2018.0,Single
291,2010.0,Married
291,2011.0,Single
291,2012.0,Single
291,2013.0,Single
291,2014.0,Single
291,2015.0,Married
291,2016.0,Single
291,2017.0,Single
291,2018.0,Single
292,2013.0,Single
292,2014.0,Married
292,2015.0,Single
292,2016.0,Single
292,2017.0,Single
292,2018.0,Married
293,2008.0,Married
293,2009.0,Married
293,2010.0,Married
293,2011.0,Single
293,2012.0,Married
293,2013.0,Married
293,2014.0,Married
293,2015.0,Single
293,2016.0,Married
293,2017.0,Single
293,2018.0,Single
294,2010.0,Single
294,2011.0,Single
294,2012.0,Married
294,2013.0,Single
294,2014.0,Married
294,2015.0,Single
294,2016.0,Married
294,2017.0,Married
294,2018.0,Married
295,2011.0,Married
295,2012.0,Single
295,2013.0,Married
295,2014.0,Single
295,2015.0,Married
295,2016.0,Married
295,2017.0,Married
295,2018.0,Married
296,2014.0,Married
296,2015.0,Married
296,2016.0,Married
296,2017.0,Single
296,2018.0,Married
297,2011.0,Married
297,2012.0,Married
297,2013.0,Married
297,2014.0,Married
297,2015.0,Married
297,2016.0,Single
297,2017.0,Single
297,2018.0,Single
298,2013.0,Single
298,2014.0,Married
298,2015.0,Married
298,2016.0,Single
298,2017.0,Married
298,2018.0,Married
299,2012.0,Single
299,2013.0,Single
299,2014.0,Married
299,2015.0,Married
299,2016.0,Married
299,2017.0,Single
299,2018.0,Married
300,2015.0,Married
300,2016.0,Married
300,2017.0,Married
300,2018.0,Single
301,2008.0,Married
301,2009.0,Married
301,2010.0,Single
301,2011.0,Single
301,2012.0,Married
301,2013.0,Married
301,2014.0,Single
301,2015.0,Single
301,2016.0,Married
301,2017.0,Single
301,2018.0,Married
302,2012.0,Married
302,2013.0,Single
302,2014.0,Married
302,2015.0,Married
302,2016.0,Single
302,2017.0,Married
302,2018.0,Single
303,2014.0,Single
303,2015.0,Married
303,2016.0,Single
303,2017.0,Single
303,2018.0,Married
304,2012.0,Single
304,2013.0,Single
304,2014.0,Single
304,2015.0,Single
304,2016.0,Married
304,2017.0,Married
304,2018.0,Married
305,2011.0,Married
305,2012.0,Married
305,2013.0,Single
305,2014.0,Married
305,2015.0,Single
305,2016.0,Single
305,2017.0,Married
305,2018.0,Married
306,2014.0,Married
306,2015.0,Single
306,2016.0,Married
306,2017.0,Single
306,2018.0,Married
307,2009.0,Married
307,2010.0,Married
307,2011.0,Single
307,2012.0,Married
307,2013.0,Single
307,2014.0,Single
307,2015.0,Single
307,2016.0,Single
307,2017.0,Single
307,2018.0,Single
308,2011.0,Married
308,2012.0,Single
308,2013.0,Single
308,2014.0,Married
308,2015.0,Single
308,2016.0,Married
308,2017.0,Single
308,2018.0,Single
309,2010.0,Single
309,2011.0,Single
309,2012.0,Married
309,2013.0,Single
309,2014.0,Married
309,2015.0,Single
309,2016.0,Single
309,2017.0,Married
309,2018.0,Married
310,2014.0,Single
310,2015.0,Married
310,2016.0,Single
310,2017.0,Married
310,2018.0,Single
311,2010.0,Married
311,2011.0,Single
311,2012.0,Married
311,2013.0,Married
311,2014.0,Married
311,2015.0,Single
311,2016.0,Married
311,2017.0,Married
311,2018.0,Married
312,2006.0,Single
312,2007.0,Single
312,2008.0,Single
312,2009.0,Married
312,2010.0,Single
312,2011.0,Married
312,2012.0,Single
312,2013.0,Married
312,2014.0,Single
312,2015.0,Married
312,2016.0,Single
312,2017.0,Single
312,2018.0,Single
313,2014.0,Single
313,2015.0,Single
313,2016.0,Single
313,2017.0,Single
313,2018.0,Single
314,2015.0,Married
314,2016.0,Married
314,2017.0,Single
314,2018.0,Married
315,2011.0,Single
315,2012.0,Married
315,2013.0,Married
315,2014.0,Single
315,2015.0,Married
315,2016.0,Married
315,2017.0,Married
315,2018.0,Married
316,2013.0,Single
316,2014.0,Single
316,2015.0,Married
316,2016.0,Single
316,2017.0,Married
316,2018.0,Single
317,2014.0,Single
317,2015.0,Single
317,2016.0,Married
317,2017.0,Married
317,2018.0,Married
318,2010.0,Single
318,2011.0,Married
318,2012.0,Single
318,2013.0,Single
318,2014.0,Single
318,2015.0,Single
318,2016.0,Single
318,2017.0,Single
318,2018.0,Married
319,2012.0,Single
319,2013.0,Married
319,2014.0,Married
319,2015.0,Married
319,2016.0,Married
319,2017.0,Married
319,2018.0,Married
320,2013.0,Married
320,2014.0,Married
320,2015.0,Married
320,2016.0,Single
320,2017.0,Married
320,2018.0,Single
321,2012.0,Married
321,2013.0,Married
321,2014.0,Married
321,2015.0,Single
321,2016.0,Single
321,2017.0,Single
321,2018.0,Married
322,2009.0,Single
322,2010.0,Married
322,2011.0,Single
322,2012.0,Single
322,2013.0,Married
322,2014.0,Married
322,2015.0,Married
322,2016.0,Single
322,2017.0,Married
322,2018.0,Married
323,2011.0,Single
323,2012.0,Single
323,2013.0,Married
323,2014.0,Married
323,2015.0,Single
323,2016.0,Married
323,2017.0,Single
323,2018.0,Single
324,2013.0,Married
324,2014.0,Single
324,2015.0,Single
324,2016.0,Married
324,2017.0,Married
324,2018.0,Married
325,2012.0,Single
325,2013.0,Married
325,2014.0,Married
325,2015.0,Married
325,2016.0,Single
325,2017.0,Single
325,2018.0,Married
326,2006.0,Married
326,2007.0,Single
326,2008.0,Married
326,2009.0,Married
326,2010.0,Single
326,2011.0,Married
326,2012.0,Single
326,2013.0,Married
326,2014.0,Married
326,2015.0,Single
326,2016.0,Married
326,2017.0,Single
326,2018.0,Married
327,2016.0,Single
327,2017.0,Single
327,2018.0,Married
328,2008.0,Single
328,2009.0,Single
328,2010.0,Married
328,2011.0,Married
328,2012.0,Married
328,2013.0,Married
328,2014.0,Single
328,2015.0,Married
328,2016.0,Married
328,2017.0,Single
328,2018.0,Single
329,2014.0,Married
329,2015.0,Married
329,2016.0,Single
329,2017.0,Single
329,2018.0,Single
330,2015.0,Married
330,2016.0,Married
330,2017.0,Married
330,2018.0,Married
331,2013.0,Married
331,2014.0,Married
331,2015.0,Single
331,2016.0,Married
331,2017.0,Married
331,2018.0,Single
332,2011.0,Single
332,2012.0,Married
332,2013.0,Single
332,2014.0,Single
332,2015.0,Married
332,2016.0,Married
332,2017.0,Single
332,2018.0,Single
333,2012.0,Single
333,2013.0,Married
333,2014.0,Married
333,2015.0,Married
333,2016.0,Married
333,2017.0,Married
333,2018.0,Married
334,2014.0,Married
334,2015.0,Married
334,2016.0,Married
334,2017.0,Single
334,2018.0,Married
335,2013.0,Single
335,2014.0,Married
335,2015.0,Married
335,2016.0,Single
335,2017.0,Married
335,2018.0,Single
336,2013.0,Married
336,2014.0,Married
336,2015.0,Married
336,2016.0,Single
336,2017.0,Married
336,2018.0,Married
337,2008.0,Married
337,2009.0,Single
337,2010.0,Married
337,2011.0,Married
337,2012.0,Single
337,2013.0,Married
337,2014.0,Married
337,2015.0,Married
337,2016.0,Married
337,2017.0,Single
337,2018.0,Single
338,2013.0,Married
338,2014.0,Single
338,2015.0,Single
338,2016.0,Married
338,2017.0,Married
338,2018.0,Single
339,2013.0,Single
339,2014.0,Married
339,2015.0,Single
339,2016.0,Married
339,2017.0,Married
339,2018.0,Married
340,2018.0,Single
341,2013.0,Single
341,2014.0,Married
341,2015.0,Single
341,2016.0,Single
341,2017.0,Single
341,2018.0,Married
342,2012.0,Single
342,2013.0,Married
342,2014.0,Single
342,2015.0,Married
342,2016.0,Married
342,2017.0,Single
342,2018.0,Married
343,2011.0,Single
343,2012.0,Single
343,2013.0,Single
343,2014.0,Single
343,2015.0,Married
343,2016.0,Married
343,2017.0,Single
343,2018.0,Married
344,2013.0,Single
344,2014.0,Married
344,2015.0,Married
344,2016.0,Married
344,2017.0,Married
344,2018.0,Single
345,2012.0,Single
345,2013.0,Single
345,2014.0,Single
345,2015.0,Single
345,2016.0,Single
345,2017.0,Single
345,2018.0,Married
346,2012.0,Married
346,2013.0,Married
346,2014.0,Married
346,2015.0,Married
346,2016.0,Married
346,2017.0,Single
346,2018.0,Married
347,2015.0,Married
347,2016.0,Single
347,2017.0,Married
347,2018.0,Married
348,2011.0,Married
348,2012.0,Married
348,2013.0,Single
348,2014.0,Married
348,2015.0,Single
348,2016.0,Married
348,2017.0,Single
348,2018.0,Married
349,2010.0,Single
349,2011.0,Married
349,2012.0,Married
349,2013.0,Single
349,2014.0,Single
349,2015.0,Married
349,2016.0,Married
349,2017.0,Single
349,2018.0,Single
350,2016.0,Single
350,2017.0,Single
350,2018.0,Single
352,2010.0,Married
352,2011.0,Married
352,2012.0,Married
352,2013.0,Married
352,2014.0,Single
352,2015.0,Single
352,2016.0,Married
352,2017.0,Single
352,2018.0,Single
353,2014.0,Married
353,2015.0,Single
353,2016.0,Single
353,2017.0,Single
353,2018.0,Single
354,2010.0,Single
354,2011.0,Married
354,2012.0,Single
354,2013.0,Single
354,2014.0,Single
354,2015.0,Single
354,2016.0,Single
354,2017.0,Single
354,2018.0,Married
355,2016.0,Married
355,2017.0,Married
355,2018.0,Married
356,2010.0,Single
356,2011.0,Single
356,2012.0,Single
356,2013.0,Single
356,2014.0,Single
356,2015.0,Single
356,2016.0,Married
356,2017.0,Married
356,2018.0,Single
357,2013.0,Married
357,2014.0,Single
357,2015.0,Single
357,2016.0,Married
357,2017.0,Married
357,2018.0,Single
358,2009.0,Married
358,2010.0,Single
358,2011.0,Married
358,2012.0,Married
358,2013.0,Married
358,2014.0,Married
358,2015.0,Married
358,2016.0,Single
358,2017.0,Married
358,2018.0,Single
359,2009.0,Married
359,2010.0,Married
359,2011.0,Single
359,2012.0,Married
359,2013.0,Married
359,2014.0,Single
359,2015.0,Married
359,2016.0,Single
359,2017.0,Single
359,2018.0,Single
360,2016.0,Married
360,2017.0,Married
360,2018.0,Single
361,2008.0,Married
361,2009.0,Single
361,2010.0,Single
361,2011.0,Single
361,2012.0,Married
361,2013.0,Single
361,2014.0,Married
361,2015.0,Married
361,2016.0,Married
361,2017.0,Single
361,2018.0,Single
362,2008.0,Married
362,2009.0,Single
362,2010.0,Married
362,2011.0,Married
362,2012.0,Married
362,2013.0,Married
362,2014.0,Married
362,2015.0,Single
362,2016.0,Married
362,2017.0,Single
362,2018.0,Single
363,2011.0,Single
363,2012.0,Married
363,2013.0,Single
363,2014.0,Married
363,2015.0,Married
363,2016.0,Married
363,2017.0,Married
363,2018.0,Single
364,2008.0,Married
364,2009.0,Single
364,2010.0,Single
364,2011.0,Single
364,2012.0,Married
364,2013.0,Single
364,2014.0,Single
364,2015.0,Married
364,2016.0,Single
364,2017.0,Single
364,2018.0,Single
365,2009.0,Married
365,2010.0,Single
365,2011.0,Single
365,2012.0,Married
365,2013.0,Married
365,2014.0,Married
365,2015.0,Single
365,2016.0,Single
365,2017.0,Married
365,2018.0,Married
366,2013.0,Single
366,2014.0,Single
366,2015.0,Single
366,2016.0,Married
366,2017.0,Married
366,2018.0,Married
367,2007.0,Married
367,2008.0,Married
367,2009.0,Married
367,2010.0,Single
367,2011.0,Married
367,2012.0,Single
367,2013.0,Single
367,2014.0,Married
367,2015.0,Married
367,2016.0,Single
367,2017.0,Married
367,2018.0,Married
368,2011.0,Married
368,2012.0,Married
368,2013.0,Single
368,2014.0,Single
368,2015.0,Married
368,2016.0,Single
368,2017.0,Married
368,2018.0,Single
369,2013.0,Married
369,2014.0,Single
369,2015.0,Single
369,2016.0,Married
369,2017.0,Married
369,2018.0,Married
370,2005.0,Married
370,2006.0,Single
370,2007.0,Single
370,2008.0,Married
370,2009.0,Married
370,2010.0,Married
370,2011.0,Married
370,2012.0,Single
370,2013.0,Single
370,2014.0,Single
370,2015.0,Married
370,2016.0,Single
370,2017.0,Single
370,2018.0,Single
371,2015.0,Single
371,2016.0,Single
371,2017.0,Single
371,2018.0,Single
372,2013.0,Married
372,2014.0,Married
372,2015.0,Married
372,2016.0,Single
372,2017.0,Married
372,2018.0,Single
373,2011.0,Single
373,2012.0,Single
373,2013.0,Single
373,2014.0,Single
373,2015.0,Married
373,2016.0,Married
373,2017.0,Married
373,2018.0,Single
374,2012.0,Single
374,2013.0,Single
374,2014.0,Married
374,2015.0,Married
374,2016.0,Single
374,2017.0,Married
374,2018.0,Married
375,2011.0,Married
375,2012.0,Married
375,2013.0,Married
375,2014.0,Single
375,2015.0,Married
375,2016.0,Single
375,2017.0,Married
375,2018.0,Single
376,2012.0,Married
376,2013.0,Married
376,2014.0,Married
376,2015.0,Single
376,2016.0,Married
376,2017.0,Single
376,2018.0,Single
377,2012.0,Married
377,2013.0,Married
377,2014.0,Single
377,2015.0,Married
377,2016.0,Single
377,2017.0,Single
377,2018.0,Married
378,2013.0,Married
378,2014.0,Married
378,2015.0,Single
378,2016.0,Single
378,2017.0,Single
378,2018.0,Single
379,2012.0,Married
379,2013.0,Married
379,2014.0,Single
379,2015.0,Married
379,2016.0,Married
379,2017.0,Single
379,2018.0,Married
380,2013.0,Single
380,2014.0,Single
380,2015.0,Single
380,2016.0,Single
380,2017.0,Married
380,2018.0,Single
381,2013.0,Single
381,2014.0,Married
381,2015.0,Single
381,2016.0,Married
381,2017.0,Married
381,2018.0,Married
382,2013.0,Single
382,2014.0,Married
382,2015.0,Married
382,2016.0,Married
382,2017.0,Single
382,2018.0,Single
383,2009.0,Married
383,2010.0,Single
383,2011.0,Single
383,2012.0,Single
383,2013.0,Married
383,2014.0,Married
383,2015.0,Married
383,2016.0,Single
383,2017.0,Single
383,2018.0,Married
384,2013.0,Married
384,2014.0,Single
384,2015.0,Married
384,2016.0,Single
384,2017.0,Single
384,2018.0,Single
385,2011.0,Single
385,2012.0,Single
385,2013.0,Married
385,2014.0,Married
385,2015.0,Single
385,2016.0,Single
385,2017.0,Single
385,2018.0,Single
386,2006.0,Married
386,2007.0,Single
