id,start_year,start_month,end_year,end_month
472,2005.0,5,2011.0,7
473,1998.0,5,2004.0,11
473,2004.0,11,2009.0,2
474,2001.0,4,2007.0,12
475,2011.0,12,2015.0,8
476,1991.0,5,1997.0,5
476,1997.0,5,2002.0,10
476,2003.0,10,2015.0,6
477,1999.0,12,2005.0,4
478,2006.0,5,2010.0,4
479,2007.0,5,2011.0,12
480,2007.0,5,2011.0,3
481,1988.0,12,1994.0,3
481,1995.0,3,2000.0,2
481,2000.0,2,2012.0,5
482,2006.0,12,2010.0,1
483,1997.0,7,2003.0,4
483,2004.0,4,2009.0,1
484,1990.0,5,1996.0,3
484,1996.0,3,2001.0,9
484,2002.0,9,2014.0,8
485,1986.0,5,1992.0,5
485,1992.0,5,1997.0,7
485,1997.0,7,2009.0,1
486,2007.0,12,2011.0,2
489,2006.0,12,2010.0,10
490,2011.0,5,2015.0,4
491,1985.0,12,1991.0,7
491,1992.0,7,1997.0,8
491,1997.0,8,2009.0,3
492,1993.0,5,1999.0,11
492,2000.0,11,2005.0,4
492,2006.0,4,2010.0,5
493,2003.0,12,2009.0,4
494,2007.0,4,2011.0,7
496,1988.0,12,1994.0,9
496,1995.0,9,2000.0,4
496,2000.0,4,2012.0,12
497,2004.0,5,2010.0,4
498,1991.0,12,1997.0,2
498,1997.0,2,2002.0,10
498,2003.0,10,2015.0,11
499,2003.0,5,2009.0,7
500,2000.0,12,2006.0,12
501,1988.0,4,1994.0,1
501,1994.0,1,1999.0,2
501,2000.0,2,2012.0,9
502,2011.0,12,2015.0,9
503,2009.0,5,2013.0,3
504,1999.0,5,2005.0,4
505,1991.0,5,1997.0,6
505,1997.0,6,2002.0,4
505,2002.0,4,2014.0,1
506,1989.0,5,1995.0,1
506,1995.0,1,2000.0,7
506,2000.0,7,2012.0,4
507,2008.0,5,2012.0,1
508,2003.0,5,2009.0,6
509,2007.0,12,2011.0,8
510,1999.0,12,2005.0,11
511,2011.0,5,2015.0,7
513,2007.0,5,2011.0,8
514,1991.0,12,1997.0,5
514,1998.0,5,2003.0,9
514,2003.0,9,2015.0,9
515,2011.0,4,2015.0,12
516,1992.0,12,1998.0,4
516,1999.0,4,2004.0,6
516,2005.0,6,2017.0,2
517,2007.0,7,2011.0,4
518,1994.0,12,2000.0,3
518,2000.0,3,2005.0,10
518,2005.0,10,2017.0,12
519,1993.0,5,1999.0,2
519,2000.0,2,2005.0,3
519,2005.0,3,2017.0,8
520,2009.0,5,2013.0,2
521,2010.0,12,2014.0,8
522,1998.0,5,2004.0,11
522,2005.0,11,2010.0,2
522,2011.0,2,2012.0,7
523,2009.0,12,2013.0,9
524,2002.0,12,2008.0,10
525,2009.0,5,2013.0,11
526,1998.0,5,2004.0,6
526,2005.0,6,2010.0,4
526,2010.0,4,2011.0,6
527,1996.0,12,2002.0,3
527,2002.0,3,2007.0,11
527,2008.0,11,2012.0,4
528,1998.0,7,2004.0,4
528,2005.0,4,2010.0,11
528,2011.0,11,2012.0,8
529,2002.0,12,2008.0,2
530,2002.0,5,2008.0,11
531,2011.0,5,2015.0,9
532,2004.0,12,2010.0,7
533,2004.0,5,2010.0,8
534,2010.0,5,2014.0,1
535,1996.0,5,2002.0,10
535,2003.0,10,2008.0,11
537,2002.0,12,2008.0,7
538,2002.0,12,2008.0,2
539,2010.0,5,2014.0,6
540,1993.0,5,1999.0,4
540,1999.0,4,2004.0,6
540,2005.0,6,2017.0,1
541,1999.0,12,2005.0,4
542,2010.0,12,2014.0,10
543,2000.0,12,2006.0,2
544,2006.0,12,2010.0,11
545,2008.0,5,2012.0,4
546,1999.0,12,2005.0,2
546,2005.0,2,2010.0,4
546,2011.0,4,2012.0,3
547,1998.0,4,2004.0,8
547,2004.0,8,2009.0,1
548,1992.0,4,1998.0,12
548,1998.0,12,2003.0,12
548,2003.0,12,2015.0,8
549,2009.0,12,2013.0,3
550,2000.0,12,2006.0,6
552,1993.0,7,1999.0,4
552,1999.0,4,2004.0,2
552,2005.0,2,2017.0,5
553,1996.0,5,2002.0,1
553,2002.0,1,2007.0,1
553,2008.0,1,2012.0,12
554,1999.0,12,2005.0,11
554,2005.0,11,2010.0,11
554,2010.0,11,2011.0,9
556,1992.0,12,1998.0,2
556,1999.0,2,2004.0,11
556,2004.0,11,2016.0,9
557,1995.0,5,2001.0,9
557,2002.0,9,2007.0,7
557,2008.0,7,2012.0,5
558,2000.0,12,2006.0,12
559,1993.0,4,1999.0,5
559,2000.0,5,2005.0,9
559,2006.0,9,2010.0,2
560,1990.0,12,1996.0,5
560,1996.0,5,2001.0,11
560,2002.0,11,2014.0,11
561,2001.0,4,2007.0,10
562,1999.0,4,2005.0,3
562,2005.0,3,2010.0,1
562,2010.0,1,2011.0,11
563,1998.0,12,2004.0,9
563,2004.0,9,2009.0,10
564,2012.0,12,2016.0,6
565,2009.0,12,2013.0,11
566,1988.0,4,1994.0,3
566,1995.0,3,2000.0,6
566,2001.0,6,2013.0,12
567,2010.0,12,2014.0,5
569,2003.0,7,2009.0,12
570,2007.0,5,2011.0,1
571,1990.0,7,1996.0,6
571,1997.0,6,2002.0,6
571,2002.0,6,2014.0,7
572,1989.0,5,1995.0,5
572,1996.0,5,2001.0,11
572,2001.0,11,2013.0,3
573,2006.0,4,2010.0,8
574,2005.0,12,2011.0,9
575,2012.0,7,2016.0,1
576,2000.0,12,2006.0,12
577,1994.0,5,2000.0,3
577,2000.0,3,2005.0,7
577,2005.0,7,2017.0,4
578,1988.0,12,1994.0,12
578,1994.0,12,1999.0,4
578,1999.0,4,2011.0,6
579,1987.0,12,1993.0,5
579,1993.0,5,1998.0,3
579,1998.0,3,2010.0,1
580,2001.0,5,2007.0,8
581,2001.0,5,2007.0,1
582,2003.0,12,2009.0,9
584,2000.0,12,2006.0,2
585,1994.0,12,2000.0,2
585,2001.0,2,2006.0,2
585,2006.0,2,2010.0,11
586,2001.0,12,2007.0,5
587,1988.0,5,1994.0,6
587,1994.0,6,1999.0,8
587,2000.0,8,2012.0,9
588,1990.0,5,1996.0,5
588,1996.0,5,2001.0,2
588,2001.0,2,2013.0,2
589,2011.0,5,2015.0,1
590,2006.0,5,2010.0,7
591,1993.0,12,1999.0,10
591,2000.0,10,2005.0,1
591,2005.0,1,2017.0,7
592,1999.0,12,2005.0,2
592,2005.0,2,2010.0,5
592,2010.0,5,2011.0,9
593,2004.0,5,2010.0,10
594,2001.0,12,2007.0,1
595,1999.0,5,2005.0,10
596,2009.0,12,2013.0,8
597,1998.0,5,2004.0,3
597,2004.0,3,2009.0,6
597,2010.0,6,2011.0,10
598,2003.0,5,2009.0,9
599,2000.0,5,2006.0,2
600,2005.0,5,2011.0,11
601,2002.0,5,2008.0,11
602,2006.0,12,2010.0,4
604,1994.0,12,2000.0,9
604,2001.0,9,2006.0,7
604,2006.0,7,2010.0,11
605,1992.0,7,1998.0,11
605,1998.0,11,2003.0,2
605,2004.0,2,2016.0,2
606,1992.0,5,1998.0,4
606,1998.0,4,2003.0,10
606,2003.0,10,2015.0,12
607,2011.0,12,2015.0,10
608,2007.0,12,2011.0,8
609,2008.0,12,2012.0,11
610,1993.0,4,1999.0,5
610,1999.0,5,2004.0,11
610,2004.0,11,2016.0,9
611,2005.0,12,2011.0,11
612,2000.0,5,2006.0,6
613,1993.0,12,1999.0,6
613,1999.0,6,2004.0,6
613,2005.0,6,2017.0,10
614,1996.0,4,2002.0,6
614,2002.0,6,2007.0,7
614,2008.0,7,2012.0,7
615,2000.0,12,2006.0,5
616,1989.0,5,1995.0,5
616,1996.0,5,2001.0,1
616,2002.0,1,2014.0,4
617,1994.0,5,2000.0,9
617,2001.0,9,2006.0,2
617,2007.0,2,2011.0,2
618,2002.0,12,2008.0,11
619,1989.0,7,1995.0,7
619,1996.0,7,2001.0,12
619,2001.0,12,2013.0,11
620,1989.0,5,1995.0,5
620,1996.0,5,2001.0,10
620,2001.0,10,2013.0,2
621,2004.0,5,2010.0,10
622,1997.0,12,2003.0,9
622,2003.0,9,2008.0,5
623,2001.0,12,2007.0,8
624,2003.0,12,2009.0,10
625,1996.0,4,2002.0,8
625,2002.0,8,2007.0,10
625,2007.0,10,2011.0,10
626,1993.0,12,1999.0,6
626,1999.0,6,2004.0,11
626,2005.0,11,2017.0,10
627,1988.0,5,1994.0,1
627,1995.0,1,2000.0,11
627,2000.0,11,2012.0,6
628,1999.0,12,2005.0,4
628,2005.0,4,2010.0,4
628,2011.0,4,2012.0,4
629,1996.0,12,2002.0,1
629,2003.0,1,2008.0,1
629,2008.0,1,2012.0,9
630,1994.0,12,2000.0,6
630,2000.0,6,2005.0,5
630,2005.0,5,2017.0,12
631,2007.0,12,2011.0,8
632,2006.0,12,2010.0,11
633,2007.0,12,2011.0,7
634,2007.0,12,2011.0,6
635,1997.0,4,2003.0,3
635,2003.0,3,2008.0,3
635,2008.0,3,2012.0,9
636,2005.0,7,2011.0,9
637,2005.0,7,2011.0,8
638,1989.0,4,1995.0,11
638,1996.0,11,2001.0,2
638,2002.0,2,2014.0,9
639,1994.0,12,2000.0,11
639,2001.0,11,2006.0,6
639,2006.0,6,2010.0,3
640,2001.0,5,2007.0,7
641,1999.0,5,2005.0,4
641,2005.0,4,2010.0,11
641,2011.0,11,2012.0,9
642,1994.0,12,2000.0,5
642,2000.0,5,2005.0,6
642,2005.0,6,2017.0,5
643,1987.0,4,1993.0,7
643,1993.0,7,1998.0,6
643,1998.0,6,2010.0,8
644,1998.0,12,2004.0,3
644,2004.0,3,2009.0,12
645,1991.0,5,1997.0,7
645,1997.0,7,2002.0,11
645,2003.0,11,2015.0,1
646,1999.0,4,2005.0,3
646,2005.0,3,2010.0,1
646,2010.0,1,2011.0,5
647,2010.0,12,2014.0,12
648,1996.0,12,2002.0,11
648,2003.0,11,2008.0,6
649,2010.0,12,2014.0,8
651,1996.0,5,2002.0,3
651,2002.0,3,2007.0,3
651,2008.0,3,2012.0,6
652,1999.0,5,2005.0,9
652,2005.0,9,2010.0,2
652,2011.0,2,2012.0,10
653,2010.0,5,2014.0,9
654,2010.0,12,2014.0,12
655,2000.0,5,2006.0,2
656,1996.0,7,2002.0,10
656,2002.0,10,2007.0,11
656,2008.0,11,2012.0,11
657,1990.0,5,1996.0,8
657,1996.0,8,2001.0,8
657,2002.0,8,2014.0,7
658,1999.0,12,2005.0,2
658,2005.0,2,2010.0,10
658,2011.0,10,2012.0,8
659,1987.0,12,1993.0,5
659,1993.0,5,1998.0,10
659,1999.0,10,2011.0,9
660,2010.0,4,2014.0,3
661,1990.0,5,1996.0,6
661,1996.0,6,2001.0,7
661,2001.0,7,2013.0,3
662,2008.0,12,2012.0,2
663,1991.0,12,1997.0,12
663,1998.0,12,2003.0,12
663,2003.0,12,2015.0,4
664,2009.0,12,2013.0,10
665,2007.0,12,2011.0,9
666,2009.0,7,2013.0,5
667,2009.0,5,2013.0,10
668,2011.0,12,2015.0,10
669,1994.0,5,2000.0,6
669,2000.0,6,2005.0,10
669,2005.0,10,2017.0,7
670,2006.0,12,2010.0,11
671,2006.0,5,2010.0,12
672,2002.0,5,2008.0,9
673,2010.0,12,2014.0,10
674,1995.0,5,2001.0,10
674,2001.0,10,2006.0,2
674,2007.0,2,2011.0,11
675,1988.0,5,1994.0,9
675,1994.0,9,1999.0,1
675,1999.0,1,2011.0,4
676,1993.0,12,1999.0,8
676,1999.0,8,2004.0,7
676,2004.0,7,2016.0,2
677,1992.0,5,1998.0,7
677,1998.0,7,2003.0,9
677,2004.0,9,2016.0,7
678,1990.0,5,1996.0,6
678,1996.0,6,2001.0,11
678,2002.0,11,2014.0,12
679,1991.0,4,1997.0,6
679,1997.0,6,2002.0,3
679,2002.0,3,2014.0,12
680,1999.0,4,2005.0,7
681,1993.0,12,1999.0,2
681,2000.0,2,2005.0,11
681,2006.0,11,2010.0,12
682,1987.0,12,1993.0,2
682,1993.0,2,1998.0,11
682,1999.0,11,2011.0,1
683,2004.0,12,2010.0,7
684,2003.0,12,2009.0,3
685,1998.0,12,2004.0,2
685,2005.0,2,2010.0,1
685,2010.0,1,2011.0,10
686,2003.0,5,2009.0,5
687,2002.0,5,2008.0,1
688,2008.0,12,2012.0,6
689,1999.0,12,2005.0,6
690,2012.0,12,2016.0,2
691,2011.0,5,2015.0,9
692,1996.0,4,2002.0,6
692,2002.0,6,2007.0,9
692,2007.0,9,2011.0,4
693,1991.0,4,1997.0,7
693,1998.0,7,2003.0,11
693,2003.0,11,2015.0,6
694,2001.0,4,2007.0,11
695,1996.0,7,2002.0,3
695,2002.0,3,2007.0,5
695,2007.0,5,2011.0,12
696,2000.0,5,2006.0,6
697,1992.0,12,1998.0,9
697,1999.0,9,2004.0,8
697,2004.0,8,2016.0,8
699,1994.0,12,2000.0,4
699,2000.0,4,2005.0,1
699,2006.0,1,2010.0,6
700,2001.0,12,2007.0,1
702,1995.0,12,2001.0,10
702,2001.0,10,2006.0,3
702,2006.0,3,2010.0,1
703,1996.0,7,2002.0,3
703,2002.0,3,2007.0,1
703,2007.0,1,2011.0,10
704,1999.0,5,2005.0,2
704,2005.0,2,2010.0,12
704,2010.0,12,2011.0,2
705,1988.0,12,1994.0,9
705,1995.0,9,2000.0,12
705,2000.0,12,2012.0,3
706,1999.0,12,2005.0,3
706,2005.0,3,2010.0,8
706,2010.0,8,2011.0,7
707,2012.0,4,2016.0,2
709,2008.0,12,2012.0,4
710,2001.0,12,2007.0,2
711,2011.0,12,2015.0,12
712,2005.0,5,2011.0,6
714,1992.0,4,1998.0,11
714,1999.0,11,2004.0,4
714,2005.0,4,2017.0,7
715,2010.0,5,2014.0,10
716,1992.0,4,1998.0,6
716,1999.0,6,2004.0,9
716,2004.0,9,2016.0,5
717,1997.0,7,2003.0,4
717,2003.0,4,2008.0,3
717,2008.0,3,2012.0,10
719,2003.0,5,2009.0,5
720,1992.0,12,1998.0,3
720,1998.0,3,2003.0,4
720,2003.0,4,2015.0,5
721,1991.0,12,1997.0,5
721,1998.0,5,2003.0,8
721,2003.0,8,2015.0,6
722,1993.0,12,1999.0,7
722,1999.0,7,2004.0,10
722,2005.0,10,2017.0,2
723,1992.0,5,1998.0,9
723,1998.0,9,2003.0,9
723,2004.0,9,2016.0,11
724,2007.0,5,2011.0,3
725,2002.0,5,2008.0,11
726,1992.0,5,1998.0,8
726,1998.0,8,2003.0,9
726,2004.0,9,2016.0,1
727,1996.0,4,2002.0,7
727,2003.0,7,2008.0,9
728,1995.0,12,2001.0,7
728,2002.0,7,2007.0,10
728,2007.0,10,2011.0,12
729,1998.0,12,2004.0,7
729,2004.0,7,2009.0,3
729,2010.0,3,2011.0,4
730,2008.0,5,2012.0,11
731,2011.0,4,2015.0,10
732,2003.0,5,2009.0,6
733,1999.0,12,2005.0,8
733,2005.0,8,2010.0,3
733,2011.0,3,2012.0,7
734,1987.0,12,1993.0,11
734,1993.0,11,1998.0,11
734,1998.0,11,2010.0,10
735,1995.0,12,2001.0,4
735,2001.0,4,2006.0,3
735,2006.0,3,2010.0,2
736,2010.0,12,2014.0,5
737,1988.0,7,1994.0,11
737,1995.0,11,2000.0,7
737,2000.0,7,2012.0,1
738,1988.0,12,1994.0,12
738,1994.0,12,1999.0,10
738,1999.0,10,2011.0,9
739,1990.0,7,1996.0,8
739,1997.0,8,2002.0,10
739,2002.0,10,2014.0,11
740,1996.0,5,2002.0,2
740,2003.0,2,2008.0,7
741,1996.0,5,2002.0,9
741,2003.0,9,2008.0,2
741,2008.0,2,2012.0,5
742,2010.0,5,2014.0,6
743,1996.0,5,2002.0,4
743,2003.0,4,2008.0,3
743,2008.0,3,2012.0,9
744,1997.0,12,2003.0,2
744,2003.0,2,2008.0,8
745,2002.0,12,2008.0,9
746,2004.0,7,2010.0,1
747,2012.0,5,2016.0,1
748,1996.0,4,2002.0,1
748,2002.0,1,2007.0,9
748,2007.0,9,2011.0,5
749,1996.0,5,2002.0,6
749,2003.0,6,2008.0,11
750,1998.0,12,2004.0,11
750,2004.0,11,2009.0,6
750,2010.0,6,2011.0,11
751,1996.0,12,2002.0,9
751,2003.0,9,2008.0,11
752,2009.0,12,2013.0,6
753,2005.0,5,2011.0,3
754,2005.0,12,2011.0,1
755,1993.0,12,1999.0,3
755,2000.0,3,2005.0,11
755,2005.0,11,2017.0,10
756,1987.0,12,1993.0,12
756,1994.0,12,1999.0,7
756,2000.0,7,2012.0,12
757,1999.0,4,2005.0,5
757,2005.0,5,2010.0,11
757,2010.0,11,2011.0,12
758,1997.0,7,2003.0,6
758,2003.0,6,2008.0,2
759,1988.0,12,1994.0,5
759,1994.0,5,1999.0,8
759,2000.0,8,2012.0,4
761,1994.0,12,2000.0,4
761,2001.0,4,2006.0,6
761,2007.0,6,2011.0,10
762,2005.0,12,2011.0,7
763,2000.0,12,2006.0,8
764,2011.0,12,2015.0,6
765,2004.0,12,2010.0,9
766,1990.0,4,1996.0,3
766,1996.0,3,2001.0,10
766,2002.0,10,2014.0,10
767,1990.0,4,1996.0,6
767,1997.0,6,2002.0,6
767,2003.0,6,2015.0,4
768,2008.0,5,2012.0,3
769,2006.0,4,2010.0,3
770,1999.0,12,2005.0,5
770,2005.0,5,2010.0,7
770,2011.0,7,2012.0,8
771,2008.0,12,2012.0,11
772,1994.0,5,2000.0,4
772,2001.0,4,2006.0,8
772,2006.0,8,2010.0,2
773,2011.0,5,2015.0,8
774,1988.0,4,1994.0,10
774,1995.0,10,2000.0,7
774,2001.0,7,2013.0,7
775,1995.0,12,2001.0,4
775,2001.0,4,2006.0,11
775,2006.0,11,2010.0,9
776,2006.0,12,2010.0,12
777,2006.0,5,2010.0,11
778,1988.0,12,1994.0,4
778,1995.0,4,2000.0,9
778,2000.0,9,2012.0,12
779,1991.0,5,1997.0,11
779,1997.0,11,2002.0,8
779,2003.0,8,2015.0,1
780,1997.0,12,2003.0,10
780,2004.0,10,2009.0,12
781,2008.0,12,2012.0,10
782,2005.0,12,2011.0,3
783,2005.0,12,2011.0,2
784,1995.0,5,2001.0,8
784,2001.0,8,2006.0,8
784,2007.0,8,2011.0,2
785,1998.0,5,2004.0,11
785,2004.0,11,2009.0,7
785,2010.0,7,2011.0,11
786,1986.0,12,1992.0,10
786,1992.0,10,1997.0,11
786,1997.0,11,2009.0,12
787,2009.0,5,2013.0,6
788,2008.0,12,2012.0,4
789,1997.0,5,2003.0,10
789,2003.0,10,2008.0,9
789,2008.0,9,2012.0,3
790,1997.0,5,2003.0,12
790,2003.0,12,2008.0,2
790,2008.0,2,2012.0,1
791,2011.0,12,2015.0,11
792,2001.0,7,2007.0,9
793,2002.0,12,2008.0,5
794,1997.0,12,2003.0,11
794,2004.0,11,2009.0,3
794,2010.0,3,2011.0,9
795,2003.0,12,2009.0,8
796,2002.0,7,2008.0,6
797,2008.0,5,2012.0,5
798,1988.0,12,1994.0,4
798,1994.0,4,1999.0,12
798,2000.0,12,2012.0,9
800,2007.0,12,2011.0,1
801,2000.0,5,2006.0,12
802,1990.0,12,1996.0,4
802,1996.0,4,2001.0,1
802,2001.0,1,2013.0,6
803,2003.0,12,2009.0,12
804,2009.0,7,2013.0,4
805,2008.0,12,2012.0,10
806,1993.0,5,1999.0,7
806,2000.0,7,2005.0,11
806,2005.0,11,2017.0,8
807,2008.0,4,2012.0,2
808,2012.0,12,2016.0,7
809,1991.0,5,1997.0,1
809,1998.0,1,2003.0,1
809,2003.0,1,2015.0,5
810,2005.0,5,2011.0,5
811,1992.0,5,1998.0,6
811,1998.0,6,2003.0,12
811,2003.0,12,2015.0,6
813,2004.0,12,2010.0,4
814,1991.0,12,1997.0,10
814,1997.0,10,2002.0,8
814,2003.0,8,2015.0,3
815,1994.0,12,2000.0,3
815,2001.0,3,2006.0,6
815,2007.0,6,2011.0,3
816,1998.0,5,2004.0,3
816,2005.0,3,2010.0,10
816,2010.0,10,2011.0,7
817,1999.0,5,2005.0,5
818,1995.0,5,2001.0,10
818,2002.0,10,2007.0,5
818,2007.0,5,2011.0,8
819,1988.0,5,1994.0,5
819,1995.0,5,2000.0,9
819,2001.0,9,2013.0,12
820,1995.0,12,2001.0,3
820,2001.0,3,2006.0,10
820,2006.0,10,2010.0,10
821,2010.0,7,2014.0,12
822,1994.0,12,2000.0,5
822,2000.0,5,2005.0,2
822,2006.0,2,2010.0,4
823,1989.0,12,1995.0,3
823,1995.0,3,2000.0,10
823,2001.0,10,2013.0,2
824,1995.0,5,2001.0,10
824,2002.0,10,2007.0,1
824,2007.0,1,2011.0,7
825,1996.0,4,2002.0,7
825,2002.0,7,2007.0,1
825,2007.0,1,2011.0,3
826,2004.0,12,2010.0,9
827,2007.0,5,2011.0,1
828,2004.0,7,2010.0,2
829,2004.0,5,2010.0,7
830,2000.0,4,2006.0,4
831,1991.0,5,1997.0,6
831,1998.0,6,2003.0,4
831,2004.0,4,2016.0,11
832,1997.0,12,2003.0,8
832,2003.0,8,2008.0,11
832,2008.0,11,2012.0,9
833,2005.0,5,2011.0,4
834,1999.0,5,2005.0,3
834,2005.0,3,2010.0,2
834,2011.0,2,2012.0,8
835,1991.0,5,1997.0,2
835,1997.0,2,2002.0,11
835,2002.0,11,2014.0,5
836,1998.0,7,2004.0,1
836,2005.0,1,2010.0,10
836,2010.0,10,2011.0,10
837,2010.0,12,2014.0,11
838,2004.0,7,2010.0,3
839,2005.0,5,2011.0,6
840,1999.0,12,2005.0,3
841,2008.0,12,2012.0,8
842,1992.0,7,1998.0,10
842,1998.0,10,2003.0,12
842,2003.0,12,2015.0,3
843,1992.0,5,1998.0,9
843,1998.0,9,2003.0,5
843,2003.0,5,2015.0,12
844,2011.0,12,2015.0,4
845,1996.0,4,2002.0,12
845,2003.0,12,2008.0,12
846,1998.0,7,2004.0,11
846,2005.0,11,2010.0,10
846,2011.0,10,2012.0,4
847,1993.0,12,1999.0,12
847,2000.0,12,2005.0,9
847,2006.0,9,2010.0,1
848,2002.0,5,2008.0,2
849,1998.0,5,2004.0,3
849,2005.0,3,2010.0,11
849,2010.0,11,2011.0,8
850,2001.0,5,2007.0,1
851,1993.0,12,1999.0,10
851,1999.0,10,2004.0,10
851,2005.0,10,2017.0,9
852,1991.0,5,1997.0,6
852,1997.0,6,2002.0,4
852,2003.0,4,2015.0,2
853,2011.0,12,2015.0,2
854,1991.0,12,1997.0,5
854,1997.0,5,2002.0,10
854,2003.0,10,2015.0,4
855,1987.0,12,1993.0,6
855,1994.0,6,1999.0,11
855,1999.0,11,2011.0,10
856,2003.0,12,2009.0,3
858,2012.0,12,2016.0,4
859,2004.0,12,2010.0,7
860,2007.0,12,2011.0,1
861,1985.0,12,1991.0,8
861,1991.0,8,1996.0,8
861,1996.0,8,2008.0,10
862,2009.0,12,2013.0,6
863,2001.0,5,2007.0,11
864,1995.0,12,2001.0,9
864,2001.0,9,2006.0,3
864,2006.0,3,2010.0,8
865,1998.0,12,2004.0,11
865,2004.0,11,2009.0,11
865,2010.0,11,2011.0,5
866,2010.0,7,2014.0,10
868,2002.0,12,2008.0,1
869,2009.0,7,2013.0,9
870,1996.0,12,2002.0,7
870,2002.0,7,2007.0,10
870,2008.0,10,2012.0,6
871,1993.0,12,1999.0,5
871,2000.0,5,2005.0,3
871,2005.0,3,2017.0,9
872,2003.0,12,2009.0,9
873,2007.0,12,2011.0,4
874,2011.0,5,2015.0,8
875,2009.0,12,2013.0,8
876,1995.0,5,2001.0,2
876,2001.0,2,2006.0,4
876,2006.0,4,2010.0,3
877,2004.0,12,2010.0,8
878,2008.0,12,2012.0,5
879,2006.0,5,2010.0,6
880,1998.0,12,2004.0,7
880,2005.0,7,2010.0,2
880,2011.0,2,2012.0,1
881,1998.0,12,2004.0,3
881,2005.0,3,2010.0,4
881,2010.0,4,2011.0,6
882,2009.0,7,2013.0,5
883,2003.0,4,2009.0,9
884,2011.0,5,2015.0,4
885,1997.0,5,2003.0,12
885,2003.0,12,2008.0,1
886,1990.0,12,1996.0,12
886,1997.0,12,2002.0,6
886,2002.0,6,2014.0,3
887,1996.0,5,2002.0,1
887,2003.0,1,2008.0,7
888,1994.0,4,2000.0,7
888,2000.0,7,2005.0,4
888,2005.0,4,2017.0,9
889,2008.0,12,2012.0,5
891,2006.0,5,2010.0,10
893,1996.0,12,2002.0,8
893,2002.0,8,2007.0,11
893,2007.0,11,2011.0,5
894,2005.0,12,2011.0,11
895,2003.0,5,2009.0,5
896,2001.0,7,2007.0,5
897,1999.0,12,2005.0,7
897,2005.0,7,2010.0,11
897,2010.0,11,2011.0,9
899,2001.0,4,2007.0,6
900,2005.0,12,2011.0,11
901,2007.0,7,2011.0,3
902,2003.0,12,2009.0,5
903,2004.0,12,2010.0,4
904,2000.0,5,2006.0,12
905,1995.0,12,2001.0,9
905,2001.0,9,2006.0,12
905,2006.0,12,2010.0,6
906,2008.0,12,2012.0,11
907,2006.0,4,2010.0,7
908,2000.0,12,2006.0,8
909,1995.0,7,2001.0,12
909,2001.0,12,2006.0,12
909,2006.0,12,2010.0,2
910,1994.0,7,2000.0,11
910,2000.0,11,2005.0,2
910,2005.0,2,2017.0,4
911,1989.0,12,1995.0,6
911,1995.0,6,2000.0,4
911,2000.0,4,2012.0,9
912,1996.0,12,2002.0,2
912,2002.0,2,2007.0,9
912,2007.0,9,2011.0,9
914,1993.0,5,1999.0,4
914,1999.0,4,2004.0,3
914,2004.0,3,2016.0,2
915,1997.0,7,2003.0,12
915,2004.0,12,2009.0,7
915,2010.0,7,2011.0,5
916,1998.0,12,2004.0,2
916,2004.0,2,2009.0,5
917,1993.0,12,1999.0,8
917,1999.0,8,2004.0,5
917,2005.0,5,2017.0,9
918,1993.0,12,1999.0,8
918,1999.0,8,2004.0,11
918,2005.0,11,2017.0,9
919,1987.0,12,1993.0,11
919,1993.0,11,1998.0,12
919,1998.0,12,2010.0,4
920,1991.0,4,1997.0,6
920,1998.0,6,2003.0,8
920,2003.0,8,2015.0,6
921,1990.0,12,1996.0,8
921,1996.0,8,2001.0,9
921,2001.0,9,2013.0,1
922,2002.0,12,2008.0,7
923,2002.0,12,2008.0,3
924,2007.0,12,2011.0,3
925,1994.0,5,2000.0,12
925,2000.0,12,2005.0,2
925,2006.0,2,2010.0,9
926,2002.0,4,2008.0,2
927,1996.0,5,2002.0,2
927,2002.0,2,2007.0,9
927,2007.0,9,2011.0,9
928,1989.0,7,1995.0,6
928,1995.0,6,2000.0,7
928,2000.0,7,2012.0,1
929,1996.0,12,2002.0,6
929,2002.0,6,2007.0,5
929,2008.0,5,2012.0,8
931,1994.0,12,2000.0,9
931,2001.0,9,2006.0,11
931,2006.0,11,2010.0,9
932,2010.0,12,2014.0,9
933,2004.0,12,2010.0,1
934,1992.0,12,1998.0,3
934,1998.0,3,2003.0,4
934,2004.0,4,2016.0,10
935,2006.0,12,2010.0,3
936,1989.0,12,1995.0,12
936,1995.0,12,2000.0,5
936,2001.0,5,2013.0,9
937,1993.0,12,1999.0,5
937,2000.0,5,2005.0,12
937,2006.0,12,2010.0,3
938,1997.0,12,2003.0,3
938,2003.0,3,2008.0,11
939,1988.0,12,1994.0,11
939,1994.0,11,1999.0,8
939,2000.0,8,2012.0,12
940,1998.0,12,2004.0,7
940,2004.0,7,2009.0,8
941,2009.0,12,2013.0,7
942,2011.0,12,2015.0,10
943,1997.0,4,2003.0,12
943,2003.0,12,2008.0,5
944,2004.0,5,2010.0,5
945,2002.0,12,2008.0,9
946,1987.0,5,1993.0,11
946,1993.0,11,1998.0,9
946,1999.0,9,2011.0,10
947,1998.0,12,2004.0,7
947,2004.0,7,2009.0,12
947,2010.0,12,2011.0,11
948,2005.0,12,2011.0,10
949,1991.0,5,1997.0,8
949,1997.0,8,2002.0,9
949,2002.0,9,2014.0,7
950,1992.0,12,1998.0,8
950,1998.0,8,2003.0,2
950,2004.0,2,2016.0,1
